date,block_size_total,fee_ratio_multiple,fees_total,gas_price_mean,asol,cdd,dormancy,liveliness,nupl,nvt_ratio,nvt_signal,sopr,velocity,difficulty,market_cap_to_thermocap_ratio,miner_revenue_fees,miner_revenue_total,thermocap,issuance,exchange_deposits,exchange_withdrawals,exchanges_net_flow_volume,external_contract_calls,internal_contract_calls,transaction_count,transaction_rate,transfer_volume_sum,active_addresses,new_addresses,total_addresses,price
6/03/2021,286279410,2.738915721,7843.716824,99152597211,25.74730696,47669382.53,17.57511008,0.669362556,0.664781845,42.37862096,43.41267323,1.037628567,0.023596804,5.58371E+15,1.81E-07,0.365107985,21483.27932,9180687295,13639.5625,66512,42682,-23627.04955,660838,2909481,1114785,12.90260417,2712323.412,474182,129029,104731618,1658.097654
7/03/2021,287557559,2.288156026,10461.9023,1.3242E+11,23.40747546,124993325.8,24.22467342,0.66941327,0.678356293,22.27975011,44.50886753,1.109620555,0.044883807,5.50537E+15,1.88E-07,0.437033134,23938.4648,9203137158,13476.5625,64761,49490,-198332.4549,689150,2950783,1125831,13.03045139,5159752.77,443819,122587,104854205,1729.829433
8/03/2021,292324448,2.246834152,10860.45604,1.37107E+11,24.31234902,53492105.27,16.78478057,0.669439354,0.694054091,36.07583063,46.73641465,1.056991978,0.027719389,5.59E+15,1.99E-07,0.445070678,24401.64354,9226640233,13541.1875,69993,52474,-31450.63734,708945,2885494,1172458,13.57011574,3186940.994,476402,124833,104979038,1834.628677
9/03/2021,302206954,2.222636751,11010.83375,1.4034E+11,25.14133258,74125204.04,23.61276825,0.669360895,0.697712815,36.6287598,47.07173891,1.080432722,0.027300952,5.42715E+15,2.02E-07,0.449916074,24473.08375,9251290260,13462.25,78408,56480,16623.15774,736280,2855114,1233820,14.28032407,3139200.083,513060,142515,105121553,1865.282108
10/03/2021,296361112,2.267047715,10727.3979,1.34098E+11,32.449807,74311007.87,24.77675924,0.669339974,0.686230018,38.34280619,45.07503352,1.07049637,0.026080512,5.54361E+15,1.94E-07,0.441102317,24319.5229,9276075544,13592.125,74041,53583,-8479.979791,701070,2671915,1211901,14.02663194,2999222.261,524052,136670,105258223,1802.507594
11/03/2021,301559189,2.258051204,10620.44411,1.32204E+11,29.38302511,72078575.15,23.38257934,0.669320413,0.689170551,37.31034152,45.18410006,1.051637411,0.02680222,5.45873E+15,1.96E-07,0.442859754,23981.50661,9300028150,13361.0625,72069,54865,111215.5078,709320,2634036,1243925,14.39728009,3082575.883,539838,150097,105408320,1823.834377
12/03/2021,301997576,1.993905141,13597.56272,1.71718E+11,23.61199497,119054259.8,30.81333167,0.66943247,0.673360624,29.77061113,43.19289961,1.044255203,0.033590174,5.49459E+15,1.90E-07,0.501528372,27112.25022,9324113350,13514.6875,71407,64141,-51448.65884,747872,2587217,1276617,14.77565972,3863725.644,528998,155007,105563327,1767.967414
13/03/2021,306792708,2.044133666,12999.05409,1.62596E+11,24.83049961,60140377.51,25.43912376,0.669383546,0.698502183,48.66102708,46.62963668,1.057751727,0.020550327,5.59899E+15,2.06E-07,0.489204799,26571.80409,9349081777,13572.75,75443,63435,54317.52524,721555,2637524,1250521,14.47362269,2364089.977,523084,154669,105717996,1923.719014
14/03/2021,310287435,2.145103335,11927.85365,1.49006E+11,27.74358165,98094969.59,57.91900001,0.669326822,0.687742728,67.93149181,45.00441416,1.08521329,0.014720713,5.86061E+15,1.99E-07,0.466178008,25586.47865,9374814469,13658.625,71466,60070,-21016.62052,723164,2710832,1221248,14.13481481,1693657.86,523526,146500,105864496,1865.030497
15/03/2021,308549424,1.894972071,15017.50774,1.89381E+11,28.63952486,166467694.3,46.55040225,0.669629165,0.672200503,32.17666569,42.66541293,1.078209753,0.031078422,5.6539E+15,1.90E-07,0.527712263,28457.75774,9399133950,13440.25,68145,70262,21989.18279,739805,2598015,1264259,14.63262731,3576074.24,525531,149022,106013518,1788.759362
16/03/2021,305540159,1.908883088,14933.7139,1.88613E+11,23.68086412,77660823.45,25.40338164,0.669921958,0.67308428,37.64335572,42.46743147,1.050977175,0.026565113,5.83155E+15,1.90E-07,0.523866551,28506.7139,9423322490,13573,72809,66531,-17180.57116,741824,2627327,1256209,14.53945602,3057105.725,522411,147471,106160989,1794.610556
17/03/2021,289122894,1.873392644,15502.62084,1.93696E+11,22.30957358,68613136.39,24.34490182,0.669843629,0.677575037,40.83670004,42.88702737,1.059030858,0.024487777,5.75367E+15,1.93E-07,0.533790929,29042.49584,9447540701,13539.875,70997,64184,12405.24919,714620,2602273,1222953,14.15454861,2818378.028,508294,151468,106312457,1820.049107
18/03/2021,321956928,1.942718331,14353.83672,1.77516E+11,23.64137297,52148166.02,20.49009415,0.669800191,0.669836441,45.22784098,41.75464467,1.044886825,0.022110275,5.74107E+15,1.88E-07,0.514742659,27885.46172,9472040178,13531.625,64966,66124,-106286.3077,717326,2652696,1249590,14.46284722,2545042.772,534481,160895,106473352,1782.513248
19/03/2021,296444181,2.073018174,12608.01106,1.58727E+11,23.93274995,63771618.97,29.30384349,0.669647425,0.674962322,52.89920261,42.34964755,1.054218906,0.018903877,5.79858E+15,1.91E-07,0.482388439,26136.63606,9496515638,13528.625,64302,61492,-46475.13941,740487,2687638,1251623,14.48637731,2176220.297,526487,155060,106628412,1815.845355
20/03/2021,293607759,2.2072584,11257.63549,1.41051E+11,25.50448396,78772939.27,44.33441521,0.669670673,0.67445605,64.79883303,42.16285221,1.05547976,0.015432377,6.05998E+15,1.91E-07,0.453050717,24848.51049,9521561584,13590.875,69284,60401,26314.42762,705445,2750489,1213689,14.04732639,1776789.857,520471,146499,106774911,1816.341951
21/03/2021,287478280,2.235504348,10816.93886,1.38011E+11,24.30839521,44296204.97,22.73083122,0.669532151,0.66940998,59.08843082,41.37790269,1.029358635,0.016923787,5.78611E+15,1.87E-07,0.44732635,24181.31386,9545492191,13364.375,67023,61060,-51733.95211,680645,2639349,1149138,13.30020833,1948727.899,484380,131601,106906512,1787.793841
22/03/2021,301330303,1.901365345,14989.82913,1.87397E+11,22.93828784,74507782.85,27.52104775,0.669394012,0.650737293,42.53710606,38.92297106,1.032488253,0.023508887,5.76721E+15,1.77E-07,0.525937849,28501.14163,9569422144,13511.3125,60336,73988,-70475.5479,741635,2767094,1248861,14.45440972,2707301.827,510487,146581,107053093,1692.567525
23/03/2021,301431710,2.037601529,13061.67361,1.63774E+11,23.29115743,61258758.62,24.65004379,0.669367081,0.648501156,46.34524979,38.47245751,1.008820157,0.021577184,5.91106E+15,1.75E-07,0.490773091,26614.48611,9592437203,13552.8125,73632,65495,69358.38226,732757,2807704,1253025,14.50260417,2485137.922,541122,144635,107197728,1682.11237
24/03/2021,297060201,1.963819652,14029.33627,1.76451E+11,22.94907466,100941617.8,40.60410878,0.669257269,0.628581505,46.33470791,36.24556201,1.040434221,0.021582094,5.99221E+15,1.66E-07,0.509211729,27551.08627,9615234722,13521.75,61864,66306,42490.01681,747999,2826367,1259654,14.5793287,2485995.158,538075,149561,107347289,1593.413457
25/03/2021,298595174,1.931007456,14548.15148,1.78984E+11,22.34472669,382787777.8,91.35703539,0.669769349,0.627228264,27.49423923,35.85156049,1.072138995,0.036371256,6.00975E+15,1.66E-07,0.517864391,28092.58898,9636886021,13544.4375,64640,60803,-145301.8735,766368,2690668,1300855,15.05619213,4190019.698,563489,144111,107491400,1595.359192
26/03/2021,286506648,2.166421108,11651.0773,1.45189E+11,23.7919884,145137771.8,51.243703,0.671155946,0.649936686,40.67888644,37.98969215,1.040176,0.024582777,6.19765E+15,1.76E-07,0.461590776,25241.1398,9659233757,13590.0625,69275,62334,70938.112,722458,2719245,1221338,14.13585648,2832304.522,530952,143182,107634582,1702.84202
27/03/2021,284083933,2.436433638,9393.141906,1.18764E+11,25.42694347,55039847.4,29.08998373,0.671276662,0.653339883,60.9012372,38.26343037,1.032577613,0.016420028,6.16754E+15,1.78E-07,0.410435969,22885.76691,9682205445,13492.625,65559,53753,-77111.79994,698211,2771601,1179124,13.64726852,1892054.939,511329,138824,107773406,1718.651339
28/03/2021,282881171,2.377406382,9804.159959,1.24031E+11,24.90113592,47240758.04,29.10837398,0.671129473,0.646674628,71.00874565,37.66120629,1.02854352,0.014082772,6.15534E+15,1.74E-07,0.420626447,23308.47246,9705245165,13504.3125,67628,53742,10311.788,678672,2794453,1147749,13.28413194,1622926.724,494426,132487,107905893,1692.129796
29/03/2021,296707624,2.141199219,11888.53556,1.50419E+11,24.35735842,61937988,20.55205425,0.670975605,0.67126506,38.24371053,40.34399045,1.044670303,0.02614809,6.31665E+15,1.87E-07,0.467028005,25455.72306,9729111546,13567.1875,67750,61369,-15958.37001,732467,2840820,1221159,14.13378472,3013712.753,517204,140202,108046095,1821.625948
30/03/2021,299679974,2.02217062,13279.09424,1.67228E+11,23.4728273,121466453.3,36.75106552,0.671104305,0.673621321,34.87599495,40.61701659,1.079469895,0.028673017,6.38136E+15,1.89E-07,0.494518113,26852.59424,9753950927,13573.5,67169,64208,-29079.9335,730481,2752607,1251369,14.4834375,3305113.785,526539,147299,108193394,1846.968568
31/03/2021,308052478,1.798510525,16824.29295,2.10684E+11,22.90708048,113005476.3,32.65014947,0.671284736,0.683876987,33.30805846,41.80798579,1.063894973,0.030022765,6.20641E+15,1.96E-07,0.556015651,30258.66795,9778873289,13434.375,63974,78443,-106313.5157,740791,2672693,1283519,14.85554398,3461101.348,541594,162651,108356045,1917.811404
1/04/2021,306095620,1.870355369,15538.19334,1.91644E+11,24.02168281,88296020.34,29.84026211,0.671372346,0.691512761,38.96512579,42.78749697,1.07572397,0.025663975,6.391E+15,2.02E-07,0.534657753,29061.94334,9805190463,13523.75,61330,68592,-5761.828133,728034,2748386,1307793,15.13649306,2958955.924,591819,179978,108536023,1978.705126
2/04/2021,300679225,1.918135858,14621.8829,1.85995E+11,26.87271317,121414823.5,29.12121051,0.671540297,0.711549466,27.65685897,45.69650051,1.093592538,0.036157396,6.17615E+15,2.18E-07,0.521339506,28046.7579,9832496946,13424.875,78209,68976,46166.82875,745939,2640123,1303361,15.08519676,4169291.777,596110,166495,108702518,2141.942384
3/04/2021,297539888,2.154180455,11764.40819,1.4588E+11,27.70288982,92222305.16,21.69970019,0.671697085,0.700035772,27.13526339,42.97329982,1.08061979,0.036852415,6.27934E+15,2.06E-07,0.464213663,25342.65819,9861033963,13578.25,69944,60176,-291619.2611,718899,2726572,1244900,14.40856481,4249934.532,548961,145145,108847663,2030.510947
4/04/2021,282246629,2.539305188,8861.749839,1.11794E+11,27.76686951,274416691.1,130.4859142,0.672718094,0.704709233,54.84294375,44.60964429,1.239712906,0.018233886,6.60303E+15,2.12E-07,0.393808513,22502.68734,9889244106,13640.9375,71545,50751,-1764.789534,671197,2837507,1156744,13.38824074,2103036.89,513481,133963,108981626,2093.427665
5/04/2021,292179102,2.154052858,11723.79143,1.48419E+11,27.36136887,242275694.9,68.4582095,0.67305834,0.701991261,32.59374625,44.60124001,1.117539496,0.030680732,6.53806E+15,2.12E-07,0.464241161,25253.66643,9917448967,13529.875,73181,64568,-321234.7194,728107,2735810,1253754,14.51104167,3539030.551,532802,149195,109130821,2103.047832
6/04/2021,304641997,2.10435344,12228.08252,1.5283E+11,28.81185842,77611606.08,27.292702,0.67355215,0.702687908,40.56853216,45.02708282,1.074603776,0.024649647,6.59562E+15,2.13E-07,0.475205344,25732.20752,9946046766,13504.125,79214,67628,-56686.65705,752264,2741982,1289899,14.92938657,2843676.162,557279,157081,109287902,2121.295908
7/04/2021,301841130,2.107827904,12230.85955,1.53375E+11,28.8712047,103660994.9,34.75507911,0.673532739,0.679562047,38.68328489,42.03841494,1.044508743,0.025850959,6.66954E+15,1.98E-07,0.474422033,25780.54705,9973628236,13549.6875,87681,62030,-1621.31162,736228,2791618,1262535,14.61267361,2982614.27,538244,142692,109430594,1977.176218
8/04/2021,292085916,2.402838622,9614.434465,1.24062E+11,26.74220392,48573270.84,18.02539544,0.673597678,0.696197696,42.8211824,44.57919204,1.037836588,0.023352928,6.69002E+15,2.09E-07,0.416174432,23101.93447,10001039490,13487.5,80205,59125,13955.09104,728299,2732430,1237098,14.31826389,2694713.19,537463,144972,109575566,2089.484752
9/04/2021,298014509,2.433753525,9338.468758,1.18476E+11,27.54123651,73591289.39,29.28445929,0.673463421,0.691579341,45.92322613,44.0926236,1.064987472,0.021775474,6.41479E+15,2.07E-07,0.410887951,22727.53126,10028882380,13389.0625,74981,56328,20840.69316,735972,2639116,1248362,14.44863426,2512980.986,529919,148519,109724085,2072.108876
10/04/2021,293361018,2.705518425,7988.993143,98163818460,32.62767138,35991441.75,14.46823146,0.673352279,0.700830985,46.39691121,45.36657426,1.051782873,0.021553159,6.70957E+15,2.12E-07,0.369614929,21614.36814,10058069612,13625.375,80544,52688,-5532.071583,703524,2783005,1268242,14.67872685,2487618.604,580744,154804,109878889,2135.942201
11/04/2021,282773466,3.030309118,6690.483671,85004354970,34.18821874,126609529.7,69.80110735,0.673199918,0.70201646,63.63849378,46.14278905,1.107503319,0.01571376,6.88852E+15,2.14E-07,0.329999337,20274.23367,10087192200,13583.75,79642,54224,84549.56215,698968,2735433,1210619,14.01179398,1813861.334,543635,150292,110029181,2157.575172
12/04/2021,297549198,2.571027861,8635.031459,1.08971E+11,32.16931468,54394833.33,21.25123662,0.67334994,0.69972593,45.10259898,45.68736235,1.056852862,0.022171671,6.97955E+15,2.12E-07,0.3889495,22200.90646,10116366332,13565.875,81356,60446,-54844.49051,767278,2633252,1308874,15.14900463,2559607.91,569613,161043,110190224,2142.890455
13/04/2021,300867643,2.433347259,9404.908629,1.19914E+11,31.15074301,92238237.74,27.4177833,0.673331326,0.718108029,34.319983,48.75555752,1.075336637,0.029137544,6.89733E+15,2.27E-07,0.410956552,22885.40863,10146384301,13480.5,86823,62302,-43144.08582,757004,2638214,1311739,15.18216435,3364175.606,571403,170909,110361133,2302.334457
14/04/2021,309788070,2.237933367,10853.26994,1.37354E+11,33.59059064,116233406.6,30.32184713,0.673472023,0.728975054,30.1231888,51.30484494,1.114386449,0.033197017,6.88351E+15,2.39E-07,0.446840828,24288.89494,10178097738,13435.625,86480,61617,18913.41817,764420,2677872,1342793,15.54158565,3833322.095,598476,170452,110531585,2428.981622
15/04/2021,290647656,2.709297046,7884.271801,1.04723E+11,33.91278515,88832664.85,36.61464294,0.673603422,0.736103666,47.60023009,53.01482533,1.115430331,0.021008302,6.93734E+15,2.47E-07,0.369099432,21360.8343,10211317945,13476.5625,60055,52344,27287.36607,701900,2987998,1156738,13.3881713,2426151.335,518270,126811,110658396,2517.516725
16/04/2021,301430674,1.9342808,14336.22793,1.83382E+11,29.62318654,132770996.7,36.26072956,0.673803005,0.722443051,31.54355434,50.65670495,1.160698998,0.031702198,6.7108E+15,2.37E-07,0.516988019,27730.29043,10243997431,13394.0625,87717,79506,32409.96308,747880,2531828,1376300,15.92939815,3661564.407,615088,205967,110864363,2431.926778
17/04/2021,310506636,2.150232146,11693.61771,1.44581E+11,26.53399678,86434259.14,33.14157267,0.673849526,0.710775656,44.29095841,48.7023773,1.124369799,0.022577972,6.66459E+15,2.29E-07,0.465066064,25143.99271,10276685653,13450.375,85326,84010,-87153.46065,731152,2659282,1388606,16.0718287,2608031.308,637511,220758,111085121,2353.859995
18/04/2021,315836331,1.967710966,13988.48724,1.6983E+11,26.4761069,133953943.2,24.37398152,0.673991112,0.692827234,21.02082446,45.4128152,1.053594837,0.047571873,6.84563E+15,2.17E-07,0.50820472,27525.29974,10306382602,13536.8125,84284,71162,34836.13184,725052,2939946,1348875,15.61197917,5495776.022,600758,194855,111279976,2231.965018
19/04/2021,309866530,1.864390194,15401.60924,1.95388E+11,26.59400458,91988250.57,28.92442297,0.674176863,0.680068074,36.32964543,44.0057404,1.071807432,0.02752573,6.49989E+15,2.09E-07,0.536368408,28714.60924,10335819869,13313,88241,86549,-25859.15623,741759,2596593,1421711,16.45498843,3180296.826,648845,239523,111519499,2160.856607
20/04/2021,323483118,1.633451799,21627.73084,2.6487E+11,20.60280099,68132586.5,23.90093956,0.674269342,0.701551002,40.5359547,47.52583468,1.044568195,0.024669457,6.87199E+15,2.24E-07,0.612200495,35327.85584,10365816963,13700.125,73168,107252,-10475.92853,747545,2669403,1493872,17.29018519,2850623.773,690506,279327,111798826,2326.845242
21/04/2021,342536245,1.91176376,14889.13641,1.65891E+11,26.14324834,74897497.71,21.90017738,0.674226253,0.703220691,33.79182532,47.93656622,1.080897146,0.029592956,7.10642E+15,2.27E-07,0.523077182,28464.51141,10397717771,13575.375,83424,84038,6385.315229,805435,2869314,1500721,17.36945602,3419949.365,701794,239667,112038493,2358.584976
22/04/2021,365086205,2.017066603,13169.12281,1.39576E+11,28.50113245,132582710.3,26.66536655,0.674310555,0.704548736,23.24568368,48.33923147,1.1042407,0.043018739,6.97211E+15,2.31E-07,0.49576945,26562.99781,10430994282,13393.875,77095,75012,71374.78492,851985,3247503,1514536,17.52935185,4972094.046,694866,219188,112257681,2410.002403
23/04/2021,361142505,2.171114378,11486.33537,1.23785E+11,28.28797269,96179088.22,21.92427246,0.674533138,0.696209136,26.34976437,46.78010814,1.029982204,0.037951004,6.93406E+15,2.26E-07,0.460592961,24938.14787,10461651408,13451.8125,95754,64928,155817.6136,849357,3407216,1476463,17.08869213,4386877.074,650132,197881,112455562,2363.381749
24/04/2021,314989240,3.13266365,6351.769301,67427189844,49.75938965,52963931.46,24.52948604,0.674485303,0.673964548,53.54159765,43.66957803,1.048987408,0.018677067,7.10477E+15,2.11E-07,0.319217162,19897.9568,10492276798,13546.1875,72894,51804,79939.13621,735943,3157819,1341542,15.52710648,2159194.505,668174,177804,112633366,2209.454689
25/04/2021,320240363,3.619197943,5169.258985,55253864250,58.48896667,105974841.8,53.92028181,0.6744552,0.687400114,58.82789767,45.833261,1.060921835,0.016998738,7.23348E+15,2.20E-07,0.276304313,18708.57148,10522882251,13539.3125,62102,45853,45087.68035,748760,3303562,1345532,15.57328704,1965398.515,680117,163848,112797214,2313.70693
26/04/2021,337813396,3.368824637,5693.145153,62494192448,45.96854029,107294242.3,36.9565641,0.67459409,0.713765435,39.82903421,50.06645215,1.098383185,0.025107312,7.19416E+15,2.40E-07,0.296839434,19179.20765,10556235495,13486.0625,98661,54764,-92331.52428,818529,3622568,1403847,16.24822917,2903252.641,662300,184482,112981696,2536.337402
27/04/2021,338743527,3.23185995,6042.241808,66730253923,35.56599809,74502792.42,23.99261641,0.674669896,0.725102207,37.24262729,52.23188561,1.093350648,0.026850952,7.2008E+15,2.51E-07,0.309419348,19527.67931,10590965258,13485.4375,86322,60151,-17690.14404,801540,3480026,1399743,16.20072917,3105238.342,641781,191196,113172892,2660.642555
28/04/2021,352577784,2.872050687,7236.849992,78962426323,35.48680436,86969978.18,25.10372271,0.674683252,0.732122242,33.38526995,53.41293908,1.091382339,0.02995333,7.20693E+15,2.58E-07,0.34818327,20784.59999,10627228024,13547.75,97970,65613,76315.6412,828963,3431285,1463551,16.93924769,3464425.543,648025,191910,113364802,2745.440202
29/04/2021,357176569,3.025412606,6652.47168,71632875443,31.66834901,105966782.6,33.10932219,0.674691334,0.729032561,36.14242233,53.46362812,1.134572582,0.027668317,7.32676E+15,2.58E-07,0.330533428,20126.47168,10664111844,13474,88439,65977,-216286.2319,858348,3394275,1479787,17.12716435,3200511.989,658670,187730,113552532,2756.198034
